filename	acq_time
eeg/sub-chb08_task-rest_run-10_eeg.edf	1995-10-17T19:36:54.000000Z
eeg/sub-chb08_task-rest_run-11_eeg.edf	1995-10-17T20:37:01.000000Z
eeg/sub-chb08_task-rest_run-12_eeg.edf	1995-10-17T21:37:08.000000Z
eeg/sub-chb08_task-rest_run-13_eeg.edf	1995-10-17T22:37:16.000000Z
eeg/sub-chb08_task-rest_run-14_eeg.edf	1995-10-17T23:37:23.000000Z
eeg/sub-chb08_task-rest_run-15_eeg.edf	1995-10-18T00:37:31.000000Z
eeg/sub-chb08_task-rest_run-16_eeg.edf	1995-10-18T01:37:38.000000Z
eeg/sub-chb08_task-rest_run-17_eeg.edf	1995-10-18T02:37:46.000000Z
eeg/sub-chb08_task-rest_run-18_eeg.edf	1995-10-18T03:37:53.000000Z
eeg/sub-chb08_task-rest_run-19_eeg.edf	1995-10-18T04:38:01.000000Z
eeg/sub-chb08_task-rest_run-20_eeg.edf	1995-10-18T05:38:08.000000Z
eeg/sub-chb08_task-rest_run-21_eeg.edf	1995-10-18T06:38:16.000000Z
eeg/sub-chb08_task-rest_run-22_eeg.edf	1995-10-18T07:38:23.000000Z
eeg/sub-chb08_task-rest_run-23_eeg.edf	1995-10-18T08:38:31.000000Z
eeg/sub-chb08_task-rest_run-24_eeg.edf	1995-10-18T09:38:38.000000Z
eeg/sub-chb08_task-rest_run-29_eeg.edf	1995-10-18T13:51:25.000000Z
eeg/sub-chb08_task-rest_run-2_eeg.edf	1995-10-17T12:28:57.000000Z
eeg/sub-chb08_task-rest_run-3_eeg.edf	1995-10-17T13:28:59.000000Z
eeg/sub-chb08_task-rest_run-4_eeg.edf	1995-10-17T14:29:07.000000Z
eeg/sub-chb08_task-rest_run-5_eeg.edf	1995-10-17T15:29:14.000000Z
